Matiere_OF,ORDRE PRODUCTION,PLATEFORME,CODE CREME,DESCRIPTION,MP CODE,MP NAME,BESOIN (KG),WEEK
C242000000456353,456353,RESS_S450L_S25L,B20401,METVIX CRE,C24200,ISOPROPYL MYRISTATE,0.9384,14
C250000000456353,456353,RESS_S450L_S25L,B20401,METVIX CRE,C25000,METHYL PARABEN,0.04692,14
C291050000456353,456353,RESS_S450L_S25L,B20401,METVIX CRE,C29105,METHYL 5 AMINOLEVULINATE HCL,4.9266,14
C287100000456353,456353,RESS_S450L_S25L,B20401,METVIX CRE,C28710,VASELINE BLANCHE METVIX,1.6422,14
C273000000456353,456353,RESS_S450L_S25L,B20401,METVIX CRE,C27300,PROPYL PARABEN,0.02346,14
C207450000456353,456353,RESS_S450L_S25L,B20401,METVIX CRE,C20745,ARACHIDE HUILE RAFFINEE,0.7038,14
C222650000456496,456496,RESS_4000L,B20E12,"CLOBETASOL 0,050% SHA JPN",C22265,COCOBETAINE JPN,181.8,14
C220910000456496,456496,RESS_4000L,B20E12,"CLOBETASOL 0,050% SHA JPN",C22091,CLOBETASOL PROPIONATE JPN,1.515,14
C233000000456496,456496,RESS_4000L,B20E12,"CLOBETASOL 0,050% SHA JPN",C23300,ETHANOL 96% V/V,303.0,14
C252310000456496,456496,RESS_4000L,B20E12,"CLOBETASOL 0,050% SHA JPN",C25231,NA CITRATE JPN,78.78,14
C254100000456496,456496,RESS_4000L,B20E12,"CLOBETASOL 0,050% SHA JPN",C25410,NA LAURETH SULFATE CLOBEX,515.1,14
C219910000456496,456496,RESS_4000L,B20E12,"CLOBETASOL 0,050% SHA JPN",C21991,CITRIQUE ACIDE MONOHYDRATE JPN,7.272,14
C270760000456496,456496,RESS_4000L,B20E12,"CLOBETASOL 0,050% SHA JPN",C27076,POLYQUATERNIUM 10 CLOBEX,60.6,14
C230500000456216,456216,RESS_6000L_GOAVEC,B27021,BENZAC AC 5% GEL (ARKEMA 3500k,C23050,DIOCTYL NA SULFOSUCC,1.8025,14
C214600000456216,456216,RESS_6000L_GOAVEC,B27021,BENZAC AC 5% GEL (ARKEMA 3500k,C21460,CARBOMER 940/POL 980,28.56,14
C210050000456216,456216,RESS_6000L_GOAVEC,B27021,BENZAC AC 5% GEL (ARKEMA 3500k,C21005,BENZOYL PEROXYD HYD ARKEMA,241.4976,14
C205000000456216,456216,RESS_6000L_GOAVEC,B27021,BENZAC AC 5% GEL (ARKEMA 3500k,C20500,ACRYLATES COPOLYMER,71.05,14
C235500000456216,456216,RESS_6000L_GOAVEC,B27021,BENZAC AC 5% GEL (ARKEMA 3500k,C23550,GLYCEROL,141.4,14
C253000000456216,456216,RESS_6000L_GOAVEC,B27021,BENZAC AC 5% GEL (ARKEMA 3500k,C25300,NA HYDROXYDE,6.2475,14
C273500000456216,456216,RESS_6000L_GOAVEC,B27021,BENZAC AC 5% GEL (ARKEMA 3500k,C27350,PROPYLENE GLYCOL,142.8,14
C278500000456216,456216,RESS_6000L_GOAVEC,B27021,BENZAC AC 5% GEL (ARKEMA 3500k,C27850,SILICE COLLOIDAL ANH,0.7461,14
C231500000456216,456216,RESS_6000L_GOAVEC,B27021,BENZAC AC 5% GEL (ARKEMA 3500k,C23150,EDTA DISODIUM,3.535,14
C270500000456216,456216,RESS_6000L_GOAVEC,B27021,BENZAC AC 5% GEL (ARKEMA 3500k,C27050,POLOXAMER 182,7.07,14
C214650000456443,456443,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C21465,CARBO 940/POL980 JPN,6.63,14
C250050000456443,456443,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C25005,METHYL PARABEN JPN,0.816,14
C231550000456443,456443,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C23155,EDTA DISODIUM JPN,0.51,14
C273550000456443,456443,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C27355,PROPYLENE GLYCOL JPN,30.6,14
C273010000456443,456443,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C27301,PROPYL PARABEN JPN,0.204,14
C250210000456443,456443,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C25021,METRONIDAZOLE JPN,7.65,14
C253050000456443,456443,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C25305,NA HYDROXYDE JPN,0.7956,14
C287500000456190,456190,RESS_600L,B29000,CALCITRIOL PLACEBO POM,C28750,VASELINE BLANC VISQ,227.246,14
C264000000456190,456190,RESS_600L,B29000,CALCITRIOL PLACEBO POM,C26400,PARAFFINE LIQ110-230,176.75,14
C288400000456190,456190,RESS_600L,B29000,CALCITRIOL PLACEBO POM,C28840,VITAMINE E,0.0061200000000000004,14
C219900000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,14
C235500000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C23550,GLYCEROL,40.4,14
C231500000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C23150,EDTA DISODIUM,0.505,14
C229800000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C22980,DIMETICONE 20 CST,5.05,14
C242500000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C24250,ISOPROPYL PALMITATE,40.4,14
C242670000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C24267,IVERMECTINE HOVIONE,11.22,14
C250000000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25000,METHYL PARABEN,2.02,14
C253000000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25300,NA HYDROXYDE,29.29,14
C256300000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25630,OLEIQUE ALCOOL,20.2,14
C270200000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27020,PHENOXYETHANOL,10.1,14
C273000000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27300,PROPYL PARABEN,1.01,14
C273500000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27350,PROPYLENE GLYCOL,20.2,14
C280000000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C28000,SORBITAN MONOSTEARAT,20.2,14
C283500000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C28350,STEARYLIQUE ALCOOL,25.25,14
C217000000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21700,CETYLIQUE ALCOOL,35.35,14
C215800000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21580,CETEARETH-20 EP,30.3,14
C215350000456417,456417,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21535,CARBOMER1342/PEM TR1 USP,2.02,14
C207200000456400,456400,RESS_S450L_S25L,B27401,METVIX CRE,C20720,AMANDE HUILE RAFF.,0.4692,14
C207450000456400,456400,RESS_S450L_S25L,B27401,METVIX CRE,C20745,ARACHIDE HUILE RAFFINEE,0.7038,14
C291060000456400,456400,RESS_S450L_S25L,B27401,METVIX CRE,C29106,METHYL 5 AMINOLEVULINATE HCL,4.9266,14
C218500000456400,456400,RESS_S450L_S25L,B27401,METVIX CRE,C21850,CHOLESTEROL,0.2346,14
C273000000456400,456400,RESS_S450L_S25L,B27401,METVIX CRE,C27300,PROPYL PARABEN,0.02346,14
C216600000456400,456400,RESS_S450L_S25L,B27401,METVIX CRE,C21660,CETOSTEARYLIQUE ALCOOL PE,0.9384,14
C267100000456400,456400,RESS_S450L_S25L,B27401,METVIX CRE,C26710,PEG 40 STEARATE,0.7038,14
C256300000456400,456400,RESS_S450L_S25L,B27401,METVIX CRE,C25630,OLEIQUE ALCOOL,0.2346,14
C250000000456400,456400,RESS_S450L_S25L,B27401,METVIX CRE,C25000,METHYL PARABEN,0.04692,14
C242000000456400,456400,RESS_S450L_S25L,B27401,METVIX CRE,C24200,ISOPROPYL MYRISTATE,0.9384,14
C287100000456400,456400,RESS_S450L_S25L,B27401,METVIX CRE,C28710,VASELINE BLANCHE METVIX,1.6422,14
C236500000456400,456400,RESS_S450L_S25L,B27401,METVIX CRE,C23650,GLYCEROL STEARATE AE,1.4076,14
C235500000456400,456400,RESS_S450L_S25L,B27401,METVIX CRE,C23550,GLYCEROL,1.4076,14
C231500000456400,456400,RESS_S450L_S25L,B27401,METVIX CRE,C23150,EDTA DISODIUM,0.2346,14
C273010000456444,456444,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C27301,PROPYL PARABEN JPN,0.204,14
C253050000456444,456444,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C25305,NA HYDROXYDE JPN,0.7956,14
C250210000456444,456444,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C25021,METRONIDAZOLE JPN,7.65,14
C273550000456444,456444,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C27355,PROPYLENE GLYCOL JPN,30.6,14
C231550000456444,456444,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C23155,EDTA DISODIUM JPN,0.51,14
C214650000456444,456444,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C21465,CARBO 940/POL980 JPN,6.63,14
C250050000456444,456444,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C25005,METHYL PARABEN JPN,0.816,14
C39004930000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900493,ALPHA-CYCLODEXTRIN,20.4,14
C233300000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,14
C233500000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23350,ETHYLHEXYL TRIAZONE,20.4,14
C270680000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,14
C284850000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,14
C285000000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28500,TRIETHANOLAMINE,2.856,14
C39025690000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,14
C39024030000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902403,Tinosorb M **,40.8,14
C39020190000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902019,Plantacare 1200 UP **,1.02,14
C39017990000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901799,Octinoxate USP,204.0,14
C233050000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23305,ETHANOL 96.0% V/V 215L,204.0,14
C39007990000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900799,C12-15 Alkyl Benzoate,169.32,14
C39007130000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900713,Dimeticone 5 CS,61.2,14
C39007020000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900702,dl-alpha-Tocopherol,20.4,14
C39005040000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900504,Dibutyl Adipate,86.7,14
C39025200000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902520,Trisodium Ethylenediamine Disu,2.04,14
C39011280000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901128,XANTHAN GUM  75µm (92%),2.04,14
C39002210000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900221,VP/EICOSENE COPOLYMER,51.0,14
C39004870000456508,456508,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900487,Carbomer Copolymer NF Type A,2.04,14
C214650000456445,456445,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C21465,CARBO 940/POL980 JPN,6.63,14
C231550000456445,456445,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C23155,EDTA DISODIUM JPN,0.51,14
C250050000456445,456445,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C25005,METHYL PARABEN JPN,0.816,14
C250210000456445,456445,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C25021,METRONIDAZOLE JPN,7.65,14
C253050000456445,456445,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C25305,NA HYDROXYDE JPN,0.7956,14
C273010000456445,456445,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C27301,PROPYL PARABEN JPN,0.204,14
C273550000456445,456445,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C27355,PROPYLENE GLYCOL JPN,30.6,14
C207200000456401,456401,RESS_S450L_S25L,B27401,METVIX CRE,C20720,AMANDE HUILE RAFF.,0.4692,14
C207450000456401,456401,RESS_S450L_S25L,B27401,METVIX CRE,C20745,ARACHIDE HUILE RAFFINEE,0.7038,14
C256300000456401,456401,RESS_S450L_S25L,B27401,METVIX CRE,C25630,OLEIQUE ALCOOL,0.2346,14
C267100000456401,456401,RESS_S450L_S25L,B27401,METVIX CRE,C26710,PEG 40 STEARATE,0.7038,14
C231500000456401,456401,RESS_S450L_S25L,B27401,METVIX CRE,C23150,EDTA DISODIUM,0.2346,14
C235500000456401,456401,RESS_S450L_S25L,B27401,METVIX CRE,C23550,GLYCEROL,1.4076,14
C236500000456401,456401,RESS_S450L_S25L,B27401,METVIX CRE,C23650,GLYCEROL STEARATE AE,1.4076,14
C242000000456401,456401,RESS_S450L_S25L,B27401,METVIX CRE,C24200,ISOPROPYL MYRISTATE,0.9384,14
C250000000456401,456401,RESS_S450L_S25L,B27401,METVIX CRE,C25000,METHYL PARABEN,0.04692,14
C291060000456401,456401,RESS_S450L_S25L,B27401,METVIX CRE,C29106,METHYL 5 AMINOLEVULINATE HCL,4.9266,14
C287100000456401,456401,RESS_S450L_S25L,B27401,METVIX CRE,C28710,VASELINE BLANCHE METVIX,1.6422,14
C273000000456401,456401,RESS_S450L_S25L,B27401,METVIX CRE,C27300,PROPYL PARABEN,0.02346,14
C218500000456401,456401,RESS_S450L_S25L,B27401,METVIX CRE,C21850,CHOLESTEROL,0.2346,14
C216600000456401,456401,RESS_S450L_S25L,B27401,METVIX CRE,C21660,CETOSTEARYLIQUE ALCOOL PE,0.9384,14
C253000000456185,456185,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C25300,NA HYDROXYDE,1.734,14
C235500000456185,456185,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C23550,GLYCEROL,40.4,14
C278500000456185,456185,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C27850,SILICE COLLOIDAL ANH,0.2121,14
C231500000456185,456185,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C23150,EDTA DISODIUM,1.01,14
C230500000456185,456185,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C23050,DIOCTYL NA SULFOSUCC,0.505,14
C214600000456185,456185,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C21460,CARBOMER 940/POL 980,8.08,14
C210050000456185,456185,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C21005,BENZOYL PEROXYD HYD ARKEMA,33.6664,14
C205000000456185,456185,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C20500,ACRYLATES COPOLYMER,20.2,14
C273500000456185,456185,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C27350,PROPYLENE GLYCOL,40.4,14
C270500000456185,456185,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C27050,POLOXAMER 182,2.02,14
C270500000456238,456238,RESS_6000L_GOAVEC,B25051,"DIFFER 0,1% GEL (MS NVS 3000K)",C27050,POLOXAMER 182,6.12,14
C270200000456238,456238,RESS_6000L_GOAVEC,B25051,"DIFFER 0,1% GEL (MS NVS 3000K)",C27020,PHENOXYETHANOL,7.65,14
C253000000456238,456238,RESS_6000L_GOAVEC,B25051,"DIFFER 0,1% GEL (MS NVS 3000K)",C25300,NA HYDROXYDE,5.661,14
C231500000456238,456238,RESS_6000L_GOAVEC,B25051,"DIFFER 0,1% GEL (MS NVS 3000K)",C23150,EDTA DISODIUM,3.06,14
C273500000456238,456238,RESS_6000L_GOAVEC,B25051,"DIFFER 0,1% GEL (MS NVS 3000K)",C27350,PROPYLENE GLYCOL,122.4,14
C215260000456238,456238,RESS_6000L_GOAVEC,B25051,"DIFFER 0,1% GEL (MS NVS 3000K)",C21526,CARBOMER HOMOPOLYMER (TYPE C),33.66,14
C205430000456238,456238,RESS_6000L_GOAVEC,B25051,"DIFFER 0,1% GEL (MS NVS 3000K)",C20543,ADAPALENE FINORGA/HELSINN NVS,3.06,14
C250000000456238,456238,RESS_6000L_GOAVEC,B25051,"DIFFER 0,1% GEL (MS NVS 3000K)",C25000,METHYL PARABEN,3.06,14
C39025690000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,14
C233300000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,14
C233050000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23305,ETHANOL 96.0% V/V 215L,204.0,14
C39017990000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901799,Octinoxate USP,204.0,14
C39011280000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901128,XANTHAN GUM  75µm (92%),2.04,14
C39007990000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900799,C12-15 Alkyl Benzoate,169.32,14
C39007130000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900713,Dimeticone 5 CS,61.2,14
C39007020000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900702,dl-alpha-Tocopherol,20.4,14
C39005040000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900504,Dibutyl Adipate,86.7,14
C39004930000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900493,ALPHA-CYCLODEXTRIN,20.4,14
C39004870000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900487,Carbomer Copolymer NF Type A,2.04,14
C39002210000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900221,VP/EICOSENE COPOLYMER,51.0,14
C285000000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28500,TRIETHANOLAMINE,2.856,14
C284850000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,14
C270680000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,14
C233500000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23350,ETHYLHEXYL TRIAZONE,20.4,14
C39025200000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902520,Trisodium Ethylenediamine Disu,2.04,14
C39020190000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902019,Plantacare 1200 UP **,1.02,14
C39024030000456506,456506,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902403,Tinosorb M **,40.8,14
C217000000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21700,CETYLIQUE ALCOOL,35.35,14
C215350000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21535,CARBOMER1342/PEM TR1 USP,2.02,14
C215800000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21580,CETEARETH-20 EP,30.3,14
C219900000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,14
C229800000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C22980,DIMETICONE 20 CST,5.05,14
C231500000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C23150,EDTA DISODIUM,0.505,14
C235500000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C23550,GLYCEROL,40.4,14
C242500000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C24250,ISOPROPYL PALMITATE,40.4,14
C242670000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C24267,IVERMECTINE HOVIONE,11.22,14
C250000000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25000,METHYL PARABEN,2.02,14
C253000000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25300,NA HYDROXYDE,29.29,14
C270200000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27020,PHENOXYETHANOL,10.1,14
C273000000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27300,PROPYL PARABEN,1.01,14
C273500000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27350,PROPYLENE GLYCOL,20.2,14
C280000000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C28000,SORBITAN MONOSTEARAT,20.2,14
C283500000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C28350,STEARYLIQUE ALCOOL,25.25,14
C256300000456420,456420,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25630,OLEIQUE ALCOOL,20.2,14
C214650000456446,456446,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C21465,CARBO 940/POL980 JPN,6.63,14
C231550000456446,456446,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C23155,EDTA DISODIUM JPN,0.51,14
C250050000456446,456446,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C25005,METHYL PARABEN JPN,0.816,14
C250210000456446,456446,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C25021,METRONIDAZOLE JPN,7.65,14
C253050000456446,456446,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C25305,NA HYDROXYDE JPN,0.7956,14
C273010000456446,456446,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C27301,PROPYL PARABEN JPN,0.204,14
C273550000456446,456446,RESS_1200L_GUERIN,B20542,METRONIDAZOLE 0.75% NF GEL JPN,C27355,PROPYLENE GLYCOL JPN,30.6,14
C213620000456288,456288,RESS_600L,B20100,CALCITRIOL 3PPM POM,C21362,CALCITRIOL NVS,0.001212,14
C264000000456288,456288,RESS_600L,B20100,CALCITRIOL 3PPM POM,C26400,PARAFFINE LIQ110-230,176.75,14
C287500000456288,456288,RESS_600L,B20100,CALCITRIOL 3PPM POM,C28750,VASELINE BLANC VISQ,227.2448,14
C288400000456288,456288,RESS_600L,B20100,CALCITRIOL 3PPM POM,C28840,VITAMINE E,0.0061200000000000004,14
C253000000456250,456250,RESS_6000L_GOAVEC,B28068,DESOWEN LOT MS,C25300,NA HYDROXYDE,0.0,14
C232000000456250,456250,RESS_6000L_GOAVEC,B28068,DESOWEN LOT MS,C23200,EDTA TETRASODIUM,3.6829650000000003,14
C229030000456250,456250,RESS_6000L_GOAVEC,B28068,DESOWEN LOT MS,C22903,DESONIDE MS USP,2.7775,14
C217000000456250,456250,RESS_6000L_GOAVEC,B28068,DESOWEN LOT MS,C21700,CETYLIQUE ALCOOL,13.332,14
C220000000456250,456250,RESS_6000L_GOAVEC,B28068,DESOWEN LOT MS,C22000,CITRIQUE ACIDE ANH,2.222,14
C250000000456250,456250,RESS_6000L_GOAVEC,B28068,DESOWEN LOT MS,C25000,METHYL PARABEN,4.444,14
C283500000456250,456250,RESS_6000L_GOAVEC,B28068,DESOWEN LOT MS,C28350,STEARYLIQUE ALCOOL,61.105,14
C280000000456250,456250,RESS_6000L_GOAVEC,B28068,DESOWEN LOT MS,C28000,SORBITAN MONOSTEARAT,133.32,14
C236500000456250,456250,RESS_6000L_GOAVEC,B28068,DESOWEN LOT MS,C23650,GLYCEROL STEARATE AE,13.332,14
C273500000456250,456250,RESS_6000L_GOAVEC,B28068,DESOWEN LOT MS,C27350,PROPYLENE GLYCOL,277.75,14
C273000000456250,456250,RESS_6000L_GOAVEC,B28068,DESOWEN LOT MS,C27300,PROPYL PARABEN,2.222,14
C263000000456250,456250,RESS_6000L_GOAVEC,B28068,DESOWEN LOT MS,C26300,PARAFFINE LIQ 15-25,787.699,14
C254500000456250,456250,RESS_6000L_GOAVEC,B28068,DESOWEN LOT MS,C25450,NA LAURYL SULFATE,13.332,14
C210050000456184,456184,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C21005,BENZOYL PEROXYD HYD ARKEMA,33.6664,14
C253000000456184,456184,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C25300,NA HYDROXYDE,1.734,14
C235500000456184,456184,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C23550,GLYCEROL,40.4,14
C231500000456184,456184,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C23150,EDTA DISODIUM,1.01,14
C230500000456184,456184,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C23050,DIOCTYL NA SULFOSUCC,0.505,14
C214600000456184,456184,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C21460,CARBOMER 940/POL 980,8.08,14
C270500000456184,456184,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C27050,POLOXAMER 182,2.02,14
C205000000456184,456184,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C20500,ACRYLATES COPOLYMER,20.2,14
C278500000456184,456184,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C27850,SILICE COLLOIDAL ANH,0.2121,14
C273500000456184,456184,RESS_1200L_GOAVEC,B27020,BENZAC AC 2.5% GEL (ARKEMA),C27350,PROPYLENE GLYCOL,40.4,14
C219910000456497,456497,RESS_4000L,B20E12,"CLOBETASOL 0,050% SHA JPN",C21991,CITRIQUE ACIDE MONOHYDRATE JPN,7.272,14
C220910000456497,456497,RESS_4000L,B20E12,"CLOBETASOL 0,050% SHA JPN",C22091,CLOBETASOL PROPIONATE JPN,1.515,14
C222650000456497,456497,RESS_4000L,B20E12,"CLOBETASOL 0,050% SHA JPN",C22265,COCOBETAINE JPN,181.8,14
